Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"M5136.State.Get_Num","DB50.DBB4068",Byte,1,RO,100,,,,,,,,,,"M5136已取数量",
"M5136.State.LastOne","DB50.DBX4063.4",Boolean,1,RO,100,,,,,,,,,,"M5136强制推盘",
"M5136.State.Load","DB70.DBX271.5",Boolean,1,RO,100,,,,,,,,,,"M5136负载",
"M5136.State.MD_State1","DB50.DINT4070",Long,1,RO,100,,,,,,,,,,"M5136码垛状态1",
"M5136.State.MD_State2","DB50.DBB4074",Byte,1,RO,100,,,,,,,,,,"M5136码垛状态2",
"M5136.State.Need_Num","DB50.DBB4067",Byte,1,RO,100,,,,,,,,,,"M5136要取数量",
"M5136.State.PH1","I53.7",Boolean,1,RO,100,,,,,,,,,,"5136到位光电",
"M5136.State.PH2","I54.0",Boolean,1,RO,100,,,,,,,,,,"5136对射保护光电",
"M5136.State.ReversalRun","DB70.DBX271.7",Boolean,1,RO,100,,,,,,,,,,"M5136反转运行",
"M5136.State.Runing","DB70.DBX270.0",Boolean,1,RO,100,,,,,,,,,,"M5136设备运行标志",
"M5136.State.SelectPlace","DB70.DBX270.7",Boolean,1,RO,100,,,,,,,,,,"M5136选中位",
"M5136.State.YX_DX","DB50.DBB4065",Byte,1,RO,100,,,,,,,,,,"M5136码垛垛型",
"M5136.State.YX_Num","DB50.DBB4066",Byte,1,RO,100,,,,,,,,,,"M5136烟箱数量",
"M5136.State.YX_Type","DB50.DBB4064",Byte,1,RO,100,,,,,,,,,,"M5136烟箱类型",
"M5136.Task.Code","DB50.DINT4052",Long,1,RO,100,,,,,,,,,,"M5136托盘条码",
"M5136.Task.DestSta","DB50.DBW4060",Short,1,RO,100,,,,,,,,,,"M5136目标地址",
"M5136.Task.StartSta","DB50.DBW4058",Short,1,RO,100,,,,,,,,,,"M5136起始地址",
"M5136.Task.Task","DB50.DBW4050",Short,1,RO,100,,,,,,,,,,"M5136任务号",
"M5136.Task.TpType","DB50.DBW4056",Short,1,RO,100,,,,,,,,,,"M5136货物类型",
"M5137.Alarm.B_Fault","DB50.DBX4092.4",Boolean,1,RO,100,,,,,,,,,,"M5137后超长",
"M5137.Alarm.DriveFault","DB70.DBX272.2",Boolean,1,RO,100,,,,,,,,,,"M5137驱动器故障",
"M5137.Alarm.EstopFault","DB70.DBX273.3",Boolean,1,RO,100,,,,,,,,,,"M5137急停故障",
"M5137.Alarm.F_Fault","DB50.DBX4092.3",Boolean,1,RO,100,,,,,,,,,,"M5137前超长",
"M5137.Alarm.H_Fault","DB50.DBX4092.2",Boolean,1,RO,100,,,,,,,,,,"M5137超高",
"M5137.Alarm.L_Fault","DB50.DBX4092.5",Boolean,1,RO,100,,,,,,,,,,"M5137左超宽",
"M5137.Alarm.LS_Fault","DB70.DBX273.2",Boolean,1,RO,100,,,,,,,,,,"M5137限位故障",
"M5137.Alarm.NoRead","DB50.DBX4093.1",Boolean,1,RO,100,,,,,,,,,,"M5137条码未读出",
"M5137.Alarm.OutSideFault","DB70.DBX273.1",Boolean,1,RO,100,,,,,,,,,,"M5137货物超边故障",
"M5137.Alarm.PH_Fault","DB70.DBX272.6",Boolean,1,RO,100,,,,,,,,,,"M5137光电管异常",
"M5137.Alarm.QF_Fault","DB70.DBX272.4",Boolean,1,RO,100,,,,,,,,,,"M5137空开故障",
"M5137.Alarm.QS_Fault","DB70.DBX272.5",Boolean,1,RO,100,,,,,,,,,,"M5137隔离开关故障",
"M5137.Alarm.R_Fault","DB50.DBX4092.6",Boolean,1,RO,100,,,,,,,,,,"M5137右超宽",
"M5137.Alarm.RFID_ReadFault","DB50.DBX4093.3",Boolean,1,RO,100,,,,,,,,,,"M5137RFID读取错误",
"M5137.Alarm.RFID_WriteFault","DB50.DBX4093.2",Boolean,1,RO,100,,,,,,,,,,"M5137RFID写入错误",
"M5137.Alarm.TimeOutFault","DB70.DBX272.3",Boolean,1,RO,100,,,,,,,,,,"M5137超时故障",
"M5137.Alarm.TM_JY_Fault","DB50.DBX4093.0",Boolean,1,RO,100,,,,,,,,,,"M5137条码校验故障",
"M5137.Alarm.TotalFault","DB70.DBX272.1",Boolean,1,RO,100,,,,,,,,,,"M5137总故障",
"M5137.Alarm.WX_Fault","DB50.DBX4092.1",Boolean,1,RO,100,,,,,,,,,,"M5137外形故障",
"M5137.Alarm.WX_TM_Fault","DB50.DBX4092.0",Boolean,1,RO,100,,,,,,,,,,"M5137外形条码总故障",
"M5137.State.Allow","DB50.DBB4099",Byte,1,RO,100,,,,,,,,,,"M5137允许拆盘",
"M5137.State.ForwardRun","DB70.DBX273.6",Boolean,1,RO,100,,,,,,,,,,"M5137正转运行",
"M5137.State.Get_Num","DB50.DBB4098",Byte,1,RO,100,,,,,,,,,,"M5137已取数量",
"M5137.State.LastOne","DB50.DBX4093.4",Boolean,1,RO,100,,,,,,,,,,"M5137强制推盘",
"M5137.State.Load","DB70.DBX273.5",Boolean,1,RO,100,,,,,,,,,,"M5137负载",
"M5137.State.MD_State1","DB50.DINT4100",Long,1,RO,100,,,,,,,,,,"M5137码垛状态1",
"M5137.State.MD_State2","DB50.DBB4104",Byte,1,RO,100,,,,,,,,,,"M5137码垛状态2",
"M5137.State.Need_Num","DB50.DBB4097",Byte,1,RO,100,,,,,,,,,,"M5137要取数量",
"M5137.State.PH1","I54.4",Boolean,1,RO,100,,,,,,,,,,"5137到位光电",
"M5137.State.PH2","I54.6",Boolean,1,RO,100,,,,,,,,,,"5137对射保护光电",
"M5137.State.ReversalRun","DB70.DBX273.7",Boolean,1,RO,100,,,,,,,,,,"M5137反转运行",
"M5137.State.Runing","DB70.DBX272.0",Boolean,1,RO,100,,,,,,,,,,"M5137设备运行标志",
"M5137.State.SelectPlace","DB70.DBX272.7",Boolean,1,RO,100,,,,,,,,,,"M5137选中位",
"M5137.State.YX_DX","DB50.DBB4095",Byte,1,RO,100,,,,,,,,,,"M5137码垛垛型",
"M5137.State.YX_Num","DB50.DBB4096",Byte,1,RO,100,,,,,,,,,,"M5137烟箱数量",
"M5137.State.YX_Type","DB50.DBB4094",Byte,1,RO,100,,,,,,,,,,"M5137烟箱类型",
"M5137.Task.Code","DB50.DINT4082",Long,1,RO,100,,,,,,,,,,"M5137托盘条码",
"M5137.Task.DestSta","DB50.DBW4090",Short,1,RO,100,,,,,,,,,,"M5137目标地址",
"M5137.Task.StartSta","DB50.DBW4088",Short,1,RO,100,,,,,,,,,,"M5137起始地址",
"M5137.Task.Task","DB50.DBW4080",Short,1,RO,100,,,,,,,,,,"M5137任务号",
"M5137.Task.TpType","DB50.DBW4086",Short,1,RO,100,,,,,,,,,,"M5137货物类型",
"M5138.Alarm.B_Fault","DB50.DBX4122.4",Boolean,1,RO,100,,,,,,,,,,"M5138后超长",
"M5138.Alarm.DriveFault","DB70.DBX274.2",Boolean,1,RO,100,,,,,,,,,,"M5138驱动器故障",
"M5138.Alarm.EstopFault","DB70.DBX275.3",Boolean,1,RO,100,,,,,,,,,,"M5138急停故障",
"M5138.Alarm.F_Fault","DB50.DBX4122.3",Boolean,1,RO,100,,,,,,,,,,"M5138前超长",
"M5138.Alarm.H_Fault","DB50.DBX4122.2",Boolean,1,RO,100,,,,,,,,,,"M5138超高",
"M5138.Alarm.L_Fault","DB50.DBX4122.5",Boolean,1,RO,100,,,,,,,,,,"M5138左超宽",
"M5138.Alarm.LS_Fault","DB70.DBX275.2",Boolean,1,RO,100,,,,,,,,,,"M5138限位故障",
"M5138.Alarm.NoRead","DB50.DBX4123.1",Boolean,1,RO,100,,,,,,,,,,"M5138条码未读出",
"M5138.Alarm.OutSideFault","DB70.DBX275.1",Boolean,1,RO,100,,,,,,,,,,"M5138货物超边故障",
"M5138.Alarm.PH_Fault","DB70.DBX274.6",Boolean,1,RO,100,,,,,,,,,,"M5138光电管异常",
"M5138.Alarm.QF_Fault","DB70.DBX274.4",Boolean,1,RO,100,,,,,,,,,,"M5138空开故障",
"M5138.Alarm.QS_Fault","DB70.DBX274.5",Boolean,1,RO,100,,,,,,,,,,"M5138隔离开关故障",
"M5138.Alarm.R_Fault","DB50.DBX4122.6",Boolean,1,RO,100,,,,,,,,,,"M5138右超宽",
"M5138.Alarm.RFID_ReadFault","DB50.DBX4123.3",Boolean,1,RO,100,,,,,,,,,,"M5138RFID读取错误",
"M5138.Alarm.RFID_WriteFault","DB50.DBX4123.2",Boolean,1,RO,100,,,,,,,,,,"M5138RFID写入错误",
"M5138.Alarm.TimeOutFault","DB70.DBX274.3",Boolean,1,RO,100,,,,,,,,,,"M5138超时故障",
"M5138.Alarm.TM_JY_Fault","DB50.DBX4123.0",Boolean,1,RO,100,,,,,,,,,,"M5138条码校验故障",
"M5138.Alarm.TotalFault","DB70.DBX274.1",Boolean,1,RO,100,,,,,,,,,,"M5138总故障",
"M5138.Alarm.WX_Fault","DB50.DBX4122.1",Boolean,1,RO,100,,,,,,,,,,"M5138外形故障",
"M5138.Alarm.WX_TM_Fault","DB50.DBX4122.0",Boolean,1,RO,100,,,,,,,,,,"M5138外形条码总故障",
"M5138.State.Allow","DB50.DBB4129",Byte,1,RO,100,,,,,,,,,,"M5138允许拆盘",
"M5138.State.ForwardRun","DB70.DBX275.6",Boolean,1,RO,100,,,,,,,,,,"M5138正转运行",
"M5138.State.Get_Num","DB50.DBB4128",Byte,1,RO,100,,,,,,,,,,"M5138已取数量",
"M5138.State.LastOne","DB50.DBX4123.4",Boolean,1,RO,100,,,,,,,,,,"M5138强制推盘",
"M5138.State.Load","DB70.DBX275.5",Boolean,1,RO,100,,,,,,,,,,"M5138负载",
"M5138.State.MD_State1","DB50.DINT4130",Long,1,RO,100,,,,,,,,,,"M5138码垛状态1",
"M5138.State.MD_State2","DB50.DBB4134",Byte,1,RO,100,,,,,,,,,,"M5138码垛状态2",
"M5138.State.Need_Num","DB50.DBB4127",Byte,1,RO,100,,,,,,,,,,"M5138要取数量",
"M5138.State.PH1","I54.3",Boolean,1,RO,100,,,,,,,,,,"5138到位光电",
"M5138.State.PH2","I54.5",Boolean,1,RO,100,,,,,,,,,,"5138对射保护光电",
"M5138.State.ReversalRun","DB70.DBX275.7",Boolean,1,RO,100,,,,,,,,,,"M5138反转运行",
"M5138.State.Runing","DB70.DBX274.0",Boolean,1,RO,100,,,,,,,,,,"M5138设备运行标志",
"M5138.State.SelectPlace","DB70.DBX274.7",Boolean,1,RO,100,,,,,,,,,,"M5138选中位",
"M5138.State.YX_DX","DB50.DBB4125",Byte,1,RO,100,,,,,,,,,,"M5138码垛垛型",
"M5138.State.YX_Num","DB50.DBB4126",Byte,1,RO,100,,,,,,,,,,"M5138烟箱数量",
"M5138.State.YX_Type","DB50.DBB4124",Byte,1,RO,100,,,,,,,,,,"M5138烟箱类型",
"M5138.Task.Code","DB50.DINT4112",Long,1,RO,100,,,,,,,,,,"M5138托盘条码",
"M5138.Task.DestSta","DB50.DBW4120",Short,1,RO,100,,,,,,,,,,"M5138目标地址",
"M5138.Task.StartSta","DB50.DBW4118",Short,1,RO,100,,,,,,,,,,"M5138起始地址",
"M5138.Task.Task","DB50.DBW4110",Short,1,RO,100,,,,,,,,,,"M5138任务号",
"M5138.Task.TpType","DB50.DBW4116",Short,1,RO,100,,,,,,,,,,"M5138货物类型",
"M5139.Alarm.B_Fault","DB50.DBX4152.4",Boolean,1,RO,100,,,,,,,,,,"M5139后超长",
"M5139.Alarm.DriveFault","DB70.DBX276.2",Boolean,1,RO,100,,,,,,,,,,"M5139驱动器故障",
"M5139.Alarm.EstopFault","DB70.DBX277.3",Boolean,1,RO,100,,,,,,,,,,"M5139急停故障",
"M5139.Alarm.F_Fault","DB50.DBX4152.3",Boolean,1,RO,100,,,,,,,,,,"M5139前超长",
"M5139.Alarm.H_Fault","DB50.DBX4152.2",Boolean,1,RO,100,,,,,,,,,,"M5139超高",
"M5139.Alarm.L_Fault","DB50.DBX4152.5",Boolean,1,RO,100,,,,,,,,,,"M5139左超宽",
"M5139.Alarm.LS_Fault","DB70.DBX277.2",Boolean,1,RO,100,,,,,,,,,,"M5139限位故障",
"M5139.Alarm.NoRead","DB50.DBX4153.1",Boolean,1,RO,100,,,,,,,,,,"M5139条码未读出",
"M5139.Alarm.OutSideFault","DB70.DBX277.1",Boolean,1,RO,100,,,,,,,,,,"M5139货物超边故障",
"M5139.Alarm.PH_Fault","DB70.DBX276.6",Boolean,1,RO,100,,,,,,,,,,"M5139光电管异常",
"M5139.Alarm.QF_Fault","DB70.DBX276.4",Boolean,1,RO,100,,,,,,,,,,"M5139空开故障",
"M5139.Alarm.QS_Fault","DB70.DBX276.5",Boolean,1,RO,100,,,,,,,,,,"M5139隔离开关故障",
"M5139.Alarm.R_Fault","DB50.DBX4152.6",Boolean,1,RO,100,,,,,,,,,,"M5139右超宽",
"M5139.Alarm.RFID_ReadFault","DB50.DBX4153.3",Boolean,1,RO,100,,,,,,,,,,"M5139RFID读取错误",
"M5139.Alarm.RFID_WriteFault","DB50.DBX4153.2",Boolean,1,RO,100,,,,,,,,,,"M5139RFID写入错误",
"M5139.Alarm.TimeOutFault","DB70.DBX276.3",Boolean,1,RO,100,,,,,,,,,,"M5139超时故障",
"M5139.Alarm.TM_JY_Fault","DB50.DBX4153.0",Boolean,1,RO,100,,,,,,,,,,"M5139条码校验故障",
"M5139.Alarm.TotalFault","DB70.DBX276.1",Boolean,1,RO,100,,,,,,,,,,"M5139总故障",
"M5139.Alarm.WX_Fault","DB50.DBX4152.1",Boolean,1,RO,100,,,,,,,,,,"M5139外形故障",
"M5139.Alarm.WX_TM_Fault","DB50.DBX4152.0",Boolean,1,RO,100,,,,,,,,,,"M5139外形条码总故障",
"M5139.State.Allow","DB50.DBB4159",Byte,1,RO,100,,,,,,,,,,"M5139允许拆盘",
"M5139.State.ForwardRun","DB70.DBX277.6",Boolean,1,RO,100,,,,,,,,,,"M5139正转运行",
"M5139.State.Get_Num","DB50.DBB4158",Byte,1,RO,100,,,,,,,,,,"M5139已取数量",
"M5139.State.LastOne","DB50.DBX4153.4",Boolean,1,RO,100,,,,,,,,,,"M5139强制推盘",
"M5139.State.Load","DB70.DBX277.5",Boolean,1,RO,100,,,,,,,,,,"M5139负载",
"M5139.State.MD_State1","DB50.DINT4160",Long,1,RO,100,,,,,,,,,,"M5139码垛状态1",
"M5139.State.MD_State2","DB50.DBB4164",Byte,1,RO,100,,,,,,,,,,"M5139码垛状态2",
"M5139.State.Need_Num","DB50.DBB4157",Byte,1,RO,100,,,,,,,,,,"M5139要取数量",
"M5139.State.PH1","I55.0",Boolean,1,RO,100,,,,,,,,,,"5139到位光电",
"M5139.State.PH2","I55.2",Boolean,1,RO,100,,,,,,,,,,"5139对射保护光电",
"M5139.State.ReversalRun","DB70.DBX277.7",Boolean,1,RO,100,,,,,,,,,,"M5139反转运行",
"M5139.State.Runing","DB70.DBX276.0",Boolean,1,RO,100,,,,,,,,,,"M5139设备运行标志",
"M5139.State.SelectPlace","DB70.DBX276.7",Boolean,1,RO,100,,,,,,,,,,"M5139选中位",
"M5139.State.YX_DX","DB50.DBB4155",Byte,1,RO,100,,,,,,,,,,"M5139码垛垛型",
"M5139.State.YX_Num","DB50.DBB4156",Byte,1,RO,100,,,,,,,,,,"M5139烟箱数量",
"M5139.State.YX_Type","DB50.DBB4154",Byte,1,RO,100,,,,,,,,,,"M5139烟箱类型",
"M5139.Task.Code","DB50.DINT4142",Long,1,RO,100,,,,,,,,,,"M5139托盘条码",
"M5139.Task.DestSta","DB50.DBW4150",Short,1,RO,100,,,,,,,,,,"M5139目标地址",
"M5139.Task.StartSta","DB50.DBW4148",Short,1,RO,100,,,,,,,,,,"M5139起始地址",
"M5139.Task.Task","DB50.DBW4140",Short,1,RO,100,,,,,,,,,,"M5139任务号",
"M5139.Task.TpType","DB50.DBW4146",Short,1,RO,100,,,,,,,,,,"M5139货物类型",
"M5140.Alarm.B_Fault","DB50.DBX4182.4",Boolean,1,RO,100,,,,,,,,,,"M5140后超长",
"M5140.Alarm.DriveFault","DB70.DBX278.2",Boolean,1,RO,100,,,,,,,,,,"M5140驱动器故障",
"M5140.Alarm.EstopFault","DB70.DBX279.3",Boolean,1,RO,100,,,,,,,,,,"M5140急停故障",
"M5140.Alarm.F_Fault","DB50.DBX4182.3",Boolean,1,RO,100,,,,,,,,,,"M5140前超长",
"M5140.Alarm.H_Fault","DB50.DBX4182.2",Boolean,1,RO,100,,,,,,,,,,"M5140超高",
"M5140.Alarm.L_Fault","DB50.DBX4182.5",Boolean,1,RO,100,,,,,,,,,,"M5140左超宽",
"M5140.Alarm.LS_Fault","DB70.DBX279.2",Boolean,1,RO,100,,,,,,,,,,"M5140限位故障",
"M5140.Alarm.NoRead","DB50.DBX4183.1",Boolean,1,RO,100,,,,,,,,,,"M5140条码未读出",
"M5140.Alarm.OutSideFault","DB70.DBX279.1",Boolean,1,RO,100,,,,,,,,,,"M5140货物超边故障",
"M5140.Alarm.PH_Fault","DB70.DBX278.6",Boolean,1,RO,100,,,,,,,,,,"M5140光电管异常",
"M5140.Alarm.QF_Fault","DB70.DBX278.4",Boolean,1,RO,100,,,,,,,,,,"M5140空开故障",
"M5140.Alarm.QS_Fault","DB70.DBX278.5",Boolean,1,RO,100,,,,,,,,,,"M5140隔离开关故障",
"M5140.Alarm.R_Fault","DB50.DBX4182.6",Boolean,1,RO,100,,,,,,,,,,"M5140右超宽",
"M5140.Alarm.RFID_ReadFault","DB50.DBX4183.3",Boolean,1,RO,100,,,,,,,,,,"M5140RFID读取错误",
"M5140.Alarm.RFID_WriteFault","DB50.DBX4183.2",Boolean,1,RO,100,,,,,,,,,,"M5140RFID写入错误",
"M5140.Alarm.TimeOutFault","DB70.DBX278.3",Boolean,1,RO,100,,,,,,,,,,"M5140超时故障",
"M5140.Alarm.TM_JY_Fault","DB50.DBX4183.0",Boolean,1,RO,100,,,,,,,,,,"M5140条码校验故障",
"M5140.Alarm.TotalFault","DB70.DBX278.1",Boolean,1,RO,100,,,,,,,,,,"M5140总故障",
"M5140.Alarm.WX_Fault","DB50.DBX4182.1",Boolean,1,RO,100,,,,,,,,,,"M5140外形故障",
"M5140.Alarm.WX_TM_Fault","DB50.DBX4182.0",Boolean,1,RO,100,,,,,,,,,,"M5140外形条码总故障",
"M5140.State.Allow","DB50.DBB4189",Byte,1,RO,100,,,,,,,,,,"M5140允许拆盘",
"M5140.State.ForwardRun","DB70.DBX279.6",Boolean,1,RO,100,,,,,,,,,,"M5140正转运行",
"M5140.State.Get_Num","DB50.DBB4188",Byte,1,RO,100,,,,,,,,,,"M5140已取数量",
"M5140.State.LastOne","DB50.DBX4183.4",Boolean,1,RO,100,,,,,,,,,,"M5140强制推盘",
"M5140.State.Load","DB70.DBX279.5",Boolean,1,RO,100,,,,,,,,,,"M5140负载",
"M5140.State.MD_State1","DB50.DINT4190",Long,1,RO,100,,,,,,,,,,"M5140码垛状态1",
"M5140.State.MD_State2","DB50.DBB4194",Byte,1,RO,100,,,,,,,,,,"M5140码垛状态2",
"M5140.State.Need_Num","DB50.DBB4187",Byte,1,RO,100,,,,,,,,,,"M5140要取数量",
"M5140.State.PH1","I55.6",Boolean,1,RO,100,,,,,,,,,,"5140到位光电",
"M5140.State.PH2","I55.1",Boolean,1,RO,100,,,,,,,,,,"5140对射保护光电",
"M5140.State.ReversalRun","DB70.DBX279.7",Boolean,1,RO,100,,,,,,,,,,"M5140反转运行",
"M5140.State.Runing","DB70.DBX278.0",Boolean,1,RO,100,,,,,,,,,,"M5140设备运行标志",
"M5140.State.SelectPlace","DB70.DBX278.7",Boolean,1,RO,100,,,,,,,,,,"M5140选中位",
"M5140.State.YX_DX","DB50.DBB4185",Byte,1,RO,100,,,,,,,,,,"M5140码垛垛型",
"M5140.State.YX_Num","DB50.DBB4186",Byte,1,RO,100,,,,,,,,,,"M5140烟箱数量",
"M5140.State.YX_Type","DB50.DBB4184",Byte,1,RO,100,,,,,,,,,,"M5140烟箱类型",
"M5140.Task.Code","DB50.DINT4172",Long,1,RO,100,,,,,,,,,,"M5140托盘条码",
"M5140.Task.DestSta","DB50.DBW4180",Short,1,RO,100,,,,,,,,,,"M5140目标地址",
"M5140.Task.StartSta","DB50.DBW4178",Short,1,RO,100,,,,,,,,,,"M5140起始地址",
"M5140.Task.Task","DB50.DBW4170",Short,1,RO,100,,,,,,,,,,"M5140任务号",
"M5140.Task.TpType","DB50.DBW4176",Short,1,RO,100,,,,,,,,,,"M5140货物类型",
"M5141.Alarm.B_Fault","DB50.DBX4212.4",Boolean,1,RO,100,,,,,,,,,,"M5141后超长",
"M5141.Alarm.DriveFault","DB70.DBX280.2",Boolean,1,RO,100,,,,,,,,,,"M5141驱动器故障",
"M5141.Alarm.EstopFault","DB70.DBX281.3",Boolean,1,RO,100,,,,,,,,,,"M5141急停故障",
"M5141.Alarm.F_Fault","DB50.DBX4212.3",Boolean,1,RO,100,,,,,,,,,,"M5141前超长",
"M5141.Alarm.H_Fault","DB50.DBX4212.2",Boolean,1,RO,100,,,,,,,,,,"M5141超高",
"M5141.Alarm.L_Fault","DB50.DBX4212.5",Boolean,1,RO,100,,,,,,,,,,"M5141左超宽",
"M5141.Alarm.LS_Fault","DB70.DBX281.2",Boolean,1,RO,100,,,,,,,,,,"M5141限位故障",
"M5141.Alarm.NoRead","DB50.DBX4213.1",Boolean,1,RO,100,,,,,,,,,,"M5141条码未读出",
"M5141.Alarm.OutSideFault","DB70.DBX281.1",Boolean,1,RO,100,,,,,,,,,,"M5141货物超边故障",
"M5141.Alarm.PH_Fault","DB70.DBX280.6",Boolean,1,RO,100,,,,,,,,,,"M5141光电管异常",
"M5141.Alarm.QF_Fault","DB70.DBX280.4",Boolean,1,RO,100,,,,,,,,,,"M5141空开故障",
"M5141.Alarm.QS_Fault","DB70.DBX280.5",Boolean,1,RO,100,,,,,,,,,,"M5141隔离开关故障",
"M5141.Alarm.R_Fault","DB50.DBX4212.6",Boolean,1,RO,100,,,,,,,,,,"M5141右超宽",
"M5141.Alarm.RFID_ReadFault","DB50.DBX4213.3",Boolean,1,RO,100,,,,,,,,,,"M5141RFID读取错误",
"M5141.Alarm.RFID_WriteFault","DB50.DBX4213.2",Boolean,1,RO,100,,,,,,,,,,"M5141RFID写入错误",
"M5141.Alarm.TimeOutFault","DB70.DBX280.3",Boolean,1,RO,100,,,,,,,,,,"M5141超时故障",
"M5141.Alarm.TM_JY_Fault","DB50.DBX4213.0",Boolean,1,RO,100,,,,,,,,,,"M5141条码校验故障",
"M5141.Alarm.TotalFault","DB70.DBX280.1",Boolean,1,RO,100,,,,,,,,,,"M5141总故障",
"M5141.Alarm.WX_Fault","DB50.DBX4212.1",Boolean,1,RO,100,,,,,,,,,,"M5141外形故障",
"M5141.Alarm.WX_TM_Fault","DB50.DBX4212.0",Boolean,1,RO,100,,,,,,,,,,"M5141外形条码总故障",
"M5141.State.Allow","DB50.DBB4219",Byte,1,RO,100,,,,,,,,,,"M5141允许拆盘",
"M5141.State.ForwardRun","DB70.DBX281.6",Boolean,1,RO,100,,,,,,,,,,"M5141正转运行",
"M5141.State.Get_Num","DB50.DBB4218",Byte,1,RO,100,,,,,,,,,,"M5141已取数量",
"M5141.State.LastOne","DB50.DBX4213.4",Boolean,1,RO,100,,,,,,,,,,"M5141强制推盘",
"M5141.State.Load","DB70.DBX281.5",Boolean,1,RO,100,,,,,,,,,,"M5141负载",
"M5141.State.MD_State1","DB50.DINT4220",Long,1,RO,100,,,,,,,,,,"M5141码垛状态1",
"M5141.State.MD_State2","DB50.DBB4224",Byte,1,RO,100,,,,,,,,,,"M5141码垛状态2",
"M5141.State.Need_Num","DB50.DBB4217",Byte,1,RO,100,,,,,,,,,,"M5141要取数量",
"M5141.State.PH1","I55.5",Boolean,1,RO,100,,,,,,,,,,"5141到位光电",
"M5141.State.PH2","I55.7",Boolean,1,RO,100,,,,,,,,,,"5141对射保护光电",
"M5141.State.ReversalRun","DB70.DBX281.7",Boolean,1,RO,100,,,,,,,,,,"M5141反转运行",
"M5141.State.Runing","DB70.DBX280.0",Boolean,1,RO,100,,,,,,,,,,"M5141设备运行标志",
"M5141.State.SelectPlace","DB70.DBX280.7",Boolean,1,RO,100,,,,,,,,,,"M5141选中位",
"M5141.State.YX_DX","DB50.DBB4215",Byte,1,RO,100,,,,,,,,,,"M5141码垛垛型",
"M5141.State.YX_Num","DB50.DBB4216",Byte,1,RO,100,,,,,,,,,,"M5141烟箱数量",
"M5141.State.YX_Type","DB50.DBB4214",Byte,1,RO,100,,,,,,,,,,"M5141烟箱类型",
"M5141.Task.Code","DB50.DINT4202",Long,1,RO,100,,,,,,,,,,"M5141托盘条码",
"M5141.Task.DestSta","DB50.DBW4210",Short,1,RO,100,,,,,,,,,,"M5141目标地址",
"M5141.Task.StartSta","DB50.DBW4208",Short,1,RO,100,,,,,,,,,,"M5141起始地址",
"M5141.Task.Task","DB50.DBW4200",Short,1,RO,100,,,,,,,,,,"M5141任务号",
"M5141.Task.TpType","DB50.DBW4206",Short,1,RO,100,,,,,,,,,,"M5141货物类型",
"M5142.Alarm.B_Fault","DB50.DBX4242.4",Boolean,1,RO,100,,,,,,,,,,"M5142后超长",
"M5142.Alarm.DriveFault","DB70.DBX282.2",Boolean,1,RO,100,,,,,,,,,,"M5142驱动器故障",
"M5142.Alarm.EstopFault","DB70.DBX283.3",Boolean,1,RO,100,,,,,,,,,,"M5142急停故障",
"M5142.Alarm.F_Fault","DB50.DBX4242.3",Boolean,1,RO,100,,,,,,,,,,"M5142前超长",
"M5142.Alarm.H_Fault","DB50.DBX4242.2",Boolean,1,RO,100,,,,,,,,,,"M5142超高",
"M5142.Alarm.L_Fault","DB50.DBX4242.5",Boolean,1,RO,100,,,,,,,,,,"M5142左超宽",
"M5142.Alarm.LS_Fault","DB70.DBX283.2",Boolean,1,RO,100,,,,,,,,,,"M5142限位故障",
"M5142.Alarm.NoRead","DB50.DBX4243.1",Boolean,1,RO,100,,,,,,,,,,"M5142条码未读出",
"M5142.Alarm.OutSideFault","DB70.DBX283.1",Boolean,1,RO,100,,,,,,,,,,"M5142货物超边故障",
"M5142.Alarm.PH_Fault","DB70.DBX282.6",Boolean,1,RO,100,,,,,,,,,,"M5142光电管异常",
"M5142.Alarm.QF_Fault","DB70.DBX282.4",Boolean,1,RO,100,,,,,,,,,,"M5142空开故障",
"M5142.Alarm.QS_Fault","DB70.DBX282.5",Boolean,1,RO,100,,,,,,,,,,"M5142隔离开关故障",
"M5142.Alarm.R_Fault","DB50.DBX4242.6",Boolean,1,RO,100,,,,,,,,,,"M5142右超宽",
"M5142.Alarm.RFID_ReadFault","DB50.DBX4243.3",Boolean,1,RO,100,,,,,,,,,,"M5142RFID读取错误",
"M5142.Alarm.RFID_WriteFault","DB50.DBX4243.2",Boolean,1,RO,100,,,,,,,,,,"M5142RFID写入错误",
"M5142.Alarm.TimeOutFault","DB70.DBX282.3",Boolean,1,RO,100,,,,,,,,,,"M5142超时故障",
"M5142.Alarm.TM_JY_Fault","DB50.DBX4243.0",Boolean,1,RO,100,,,,,,,,,,"M5142条码校验故障",
"M5142.Alarm.TotalFault","DB70.DBX282.1",Boolean,1,RO,100,,,,,,,,,,"M5142总故障",
"M5142.Alarm.WX_Fault","DB50.DBX4242.1",Boolean,1,RO,100,,,,,,,,,,"M5142外形故障",
"M5142.Alarm.WX_TM_Fault","DB50.DBX4242.0",Boolean,1,RO,100,,,,,,,,,,"M5142外形条码总故障",
"M5142.State.Allow","DB50.DBB4249",Byte,1,RO,100,,,,,,,,,,"M5142允许拆盘",
